,user,state,action,follow_up_state,Recency,Frequency,Monetary
4576,DNCIG,50,call,100,9,3,7
4577,FVEVB,50,call,130,20,9,5
4578,FVKEW,100,call,50,1,9,2
4579,DNCIG,100,call,50,1,3,7
4580,FVEVB,100,call,50,1,3,7
4581,FVKEW,100,call,50,20,3,7
4582,DNCIG,100,call,100,1,3,5
4583,FVEVB,100,call,130,9,16,7
4584,FVNIW,130,call,50,20,3,5
4585,FVKEW,130,call,50,20,9,7
4586,FVKEW,130,call,50,9,3,7
4587,FVKEW,130,call,100,9,9,2
4588,DNCIG,130,call,100,9,9,2
4589,FVEVB,130,call,130,9,9,5
4590,FVNIW,150,call,50,1,3,2
4591,FVKEW,150,call,100,9,3,2
4592,DJFVD,150,call,100,9,3,2
4593,DJFVD,150,call,130,1,9,7
4594,DJFVD,150,call,130,1,3,2
4595,DNCIG,150,call,130,20,16,2
4596,DJFVD,170,call,150,1,16,7
4597,FVNIW,170,call,150,9,16,2
4598,FVEVB,170,call,150,20,16,5
4599,DJFVD,170,call,150,9,3,7
4600,DJFVD,170,call,130,20,3,7
4601,FVEVB,170,call,100,9,3,7
4602,FVKEW,200,call,170,1,16,2
4603,FVEVB,200,call,170,9,16,5
4604,DNCIG,200,call,170,20,3,7
4605,DNCIG,200,call,150,9,16,5
4606,FVEVB,200,call,150,1,3,2
4607,FVKEW,200,call,150,9,9,5
4608,FVKEW,50,email,50,1,3,2
4609,FVKEW,50,email,100,20,16,5
4610,DJFVD,50,email,100,20,16,2
4611,FVNIW,50,email,100,9,3,2
4612,FVEVB,50,email,100,1,16,2
4613,FVNIW,50,email,130,20,3,2
4614,FVKEW,100,email,50,20,9,7
4615,DNCIG,100,email,50,1,3,2
4616,DNCIG,100,email,100,1,3,5
4617,FVNIW,100,email,100,20,16,5
4618,FVEVB,100,email,100,20,16,7
4619,FVNIW,100,email,130,1,3,5
4620,DJFVD,130,email,130,9,9,2
4621,FVKEW,130,email,130,20,3,7
4622,FVKEW,130,email,130,20,16,2
4623,FVNIW,130,email,130,9,9,5
4624,DJFVD,130,email,130,20,3,2
4625,DNCIG,130,email,130,20,9,2
4626,FVEVB,150,email,50,9,3,2
4627,FVEVB,150,email,130,20,9,2
4628,DNCIG,150,email,130,20,16,2
4629,FVKEW,150,email,130,1,9,2
4630,DJFVD,150,email,100,1,9,2
4631,FVNIW,150,email,130,1,9,5
4632,DJFVD,170,email,170,1,9,7
4633,DNCIG,170,email,170,9,9,5
4634,FVEVB,170,email,150,20,3,2
4635,FVNIW,170,email,150,9,3,7
4636,DNCIG,170,email,150,20,16,2
4637,FVKEW,170,email,150,20,9,7
4638,DNCIG,200,email,200,9,9,5
4639,DJFVD,200,email,170,1,3,2
4640,FVNIW,200,email,150,1,3,5
4641,FVEVB,200,email,150,20,9,2
4642,DNCIG,200,email,150,9,9,7
4643,FVEVB,200,email,150,9,3,7
4644,FVEVB,50,agent,100,20,16,7
4645,FVNIW,50,agent,130,20,9,7
4646,FVKEW,50,agent,130,1,16,7
4647,DJFVD,50,agent,150,20,3,5
4648,FVNIW,50,agent,150,9,9,7
4649,DNCIG,50,agent,170,9,9,5
4650,FVKEW,100,agent,130,9,16,5
4651,DJFVD,100,agent,130,1,16,2
4652,FVNIW,100,agent,150,9,16,2
4653,FVKEW,100,agent,150,20,9,2
4654,DNCIG,100,agent,150,20,16,2
4655,FVNIW,100,agent,170,1,3,2
4656,FVNIW,130,agent,130,20,9,5
4657,DNCIG,130,agent,130,9,16,2
4658,FVKEW,130,agent,150,9,9,5
4659,DJFVD,130,agent,150,20,16,2
4660,DNCIG,130,agent,150,20,9,2
4661,DJFVD,130,agent,170,20,9,2
4662,DJFVD,150,agent,150,20,3,7
4663,FVNIW,150,agent,150,1,9,2
4664,DNCIG,150,agent,150,9,16,2
4665,DJFVD,150,agent,170,9,9,5
4666,DNCIG,150,agent,170,1,9,2
4667,FVEVB,150,agent,130,20,3,2
4668,FVNIW,170,agent,150,1,16,5
4669,FVEVB,170,agent,170,1,9,5
4670,DJFVD,170,agent,200,9,3,7
4671,FVEVB,170,agent,200,20,9,7
4672,FVEVB,170,agent,200,9,3,7
4673,DJFVD,170,agent,130,20,3,5
4674,DNCIG,200,agent,200,20,3,5
4675,DNCIG,200,agent,200,20,16,5
4676,FVEVB,200,agent,200,1,9,7
4677,FVNIW,200,agent,170,9,16,5
4678,FVNIW,200,agent,170,9,3,2
4679,DNCIG,200,agent,170,20,16,5
4680,FVKEW,50,tv,50,9,16,7
4681,DJFVD,50,tv,50,20,9,2
4682,DJFVD,50,tv,100,20,16,5
4683,FVKEW,50,tv,100,20,3,5
4684,DNCIG,50,tv,130,1,16,7
4685,FVNIW,50,tv,150,9,3,2
4686,FVKEW,100,tv,100,9,3,5
4687,FVNIW,100,tv,100,1,3,2
4688,DNCIG,100,tv,100,1,9,5
4689,DJFVD,100,tv,130,20,3,5
4690,FVEVB,100,tv,130,1,3,2
4691,FVKEW,100,tv,170,20,3,7
4692,FVEVB,130,tv,130,9,16,7
4693,FVKEW,130,tv,130,1,9,7
4694,DJFVD,130,tv,130,9,9,5
4695,FVKEW,130,tv,150,20,9,2
4696,FVNIW,130,tv,150,9,16,7
4697,FVKEW,130,tv,150,20,16,5
4698,FVEVB,150,tv,150,20,9,5
4699,DNCIG,150,tv,150,20,9,2
4700,FVEVB,150,tv,150,9,16,2
4701,DNCIG,150,tv,150,1,9,7
4702,DJFVD,150,tv,170,1,16,7
4703,FVKEW,150,tv,130,1,16,5
4704,FVNIW,170,tv,170,1,16,5
4705,FVNIW,170,tv,170,20,3,7
4706,FVNIW,170,tv,200,20,3,2
4707,FVNIW,170,tv,150,20,9,2
4708,DJFVD,170,tv,200,9,3,7
4709,FVEVB,170,tv,170,9,3,2
4710,DJFVD,200,tv,200,20,3,5
4711,FVEVB,200,tv,200,20,3,5
4712,FVEVB,200,tv,150,20,9,2
4713,FVNIW,200,tv,170,1,9,5
4714,DNCIG,200,tv,200,1,3,7
4715,FVNIW,200,tv,170,9,16,2
4716,FVKEW,50,no contact,50,1,3,5
4717,FVEVB,50,no contact,50,1,3,2
4718,FVEVB,50,no contact,50,1,16,7
4719,FVNIW,50,no contact,50,9,9,2
4720,FVNIW,50,no contact,50,20,9,5
4721,DNCIG,50,no contact,50,1,3,2
4722,DJFVD,100,no contact,100,20,9,7
4723,FVEVB,100,no contact,50,1,9,5
4724,FVKEW,100,no contact,100,9,16,5
4725,DNCIG,100,no contact,50,1,9,2
4726,FVKEW,100,no contact,130,9,9,7
4727,FVEVB,100,no contact,130,9,3,7
4728,DNCIG,130,no contact,130,20,3,7
4729,FVNIW,130,no contact,150,9,3,2
4730,DNCIG,130,no contact,130,1,3,2
4731,DJFVD,130,no contact,150,1,9,5
4732,DNCIG,130,no contact,100,20,9,7
4733,DJFVD,130,no contact,100,1,9,5
4734,DJFVD,150,no contact,130,9,16,2
4735,DNCIG,150,no contact,130,9,9,2
4736,DJFVD,150,no contact,150,9,9,2
4737,FVEVB,150,no contact,150,20,9,2
4738,DNCIG,150,no contact,170,9,3,5
4739,FVEVB,150,no contact,100,20,3,2
4740,DNCIG,170,no contact,150,1,3,7
4741,FVEVB,170,no contact,170,1,3,7
4742,FVEVB,170,no contact,200,1,3,7
4743,DNCIG,170,no contact,200,1,16,7
4744,FVEVB,170,no contact,200,20,16,2
4745,DNCIG,170,no contact,200,1,9,7
4746,FVNIW,200,no contact,200,20,3,7
4747,FVNIW,200,no contact,200,1,9,7
4748,FVEVB,200,no contact,200,1,9,5
4749,FVNIW,200,no contact,170,20,16,5
4750,DNCIG,200,no contact,200,1,3,5
4751,DNCIG,200,no contact,170,1,9,2
4752,FVNIW,50,mail,50,1,3,2
4753,FVNIW,50,mail,50,20,9,7
4754,DJFVD,50,mail,100,1,16,7
4755,DJFVD,50,mail,130,20,3,2
4756,FVNIW,50,mail,130,1,16,7
4757,FVEVB,50,mail,150,20,16,7
4758,FVKEW,100,mail,100,1,9,2
4759,FVKEW,100,mail,100,20,9,2
4760,DJFVD,100,mail,100,1,16,7
4761,DJFVD,100,mail,130,1,9,7
4762,FVEVB,100,mail,130,9,3,5
4763,FVEVB,100,mail,150,9,3,5
4764,DJFVD,130,mail,50,9,9,2
4765,FVEVB,130,mail,50,9,9,7
4766,FVNIW,130,mail,100,1,3,7
4767,DJFVD,130,mail,130,1,3,7
4768,FVEVB,130,mail,130,1,16,5
4769,DNCIG,130,mail,150,1,9,2
4770,DJFVD,150,mail,50,20,9,5
4771,DJFVD,150,mail,100,1,16,5
4772,FVNIW,150,mail,100,9,9,2
4773,DJFVD,150,mail,130,20,9,7
4774,DNCIG,150,mail,130,1,3,7
4775,DNCIG,150,mail,130,20,9,7
4776,FVEVB,170,mail,200,9,16,7
4777,FVKEW,170,mail,200,20,3,7
4778,FVKEW,170,mail,170,1,3,2
4779,DNCIG,170,mail,170,9,16,2
4780,DJFVD,170,mail,170,1,9,7
4781,DNCIG,170,mail,170,20,9,7
4782,FVKEW,200,mail,200,9,16,7
4783,FVEVB,200,mail,200,1,9,2
4784,FVNIW,200,mail,200,1,9,5
4785,DJFVD,200,mail,200,1,3,7
4786,FVEVB,200,mail,200,9,3,7
4787,DJFVD,200,mail,200,1,16,7
4788,FVKEW,50,call,100,9,3,2
4789,DNCIG,50,call,100,20,3,2
4790,FVEVB,50,call,100,9,9,5
4791,FVKEW,50,call,100,1,9,5
4792,DNCIG,50,call,100,9,3,7
4793,FVEVB,50,call,130,20,9,5
4794,FVKEW,100,call,50,1,9,2
4795,DNCIG,100,call,50,1,3,7
4796,FVEVB,100,call,50,1,3,7
4797,FVKEW,100,call,50,20,3,7
4798,DNCIG,100,call,100,1,3,5
4799,FVEVB,100,call,130,9,16,7
4800,FVNIW,130,call,50,20,3,5
4801,FVKEW,130,call,50,20,9,7
4802,FVKEW,130,call,50,9,3,7
4803,FVKEW,130,call,100,9,9,2
4804,DNCIG,130,call,100,9,9,2
4805,FVEVB,130,call,130,9,9,5
4806,FVNIW,150,call,50,1,3,2
4807,FVKEW,150,call,100,9,3,2
4808,DJFVD,150,call,100,9,3,2
4809,DJFVD,150,call,130,1,9,7
4810,DJFVD,150,call,130,1,3,2
4811,DNCIG,150,call,130,20,16,2
4812,DJFVD,170,call,150,1,16,7
4813,FVNIW,170,call,150,9,16,2
4814,FVEVB,170,call,150,20,16,5
4815,DJFVD,170,call,150,9,3,7
4816,DJFVD,170,call,130,20,3,7
4817,FVEVB,170,call,100,9,3,7
4818,FVKEW,200,call,170,1,16,2
4819,FVEVB,200,call,170,9,16,5
4820,DNCIG,200,call,170,20,3,7
4821,DNCIG,200,call,150,9,16,5
4822,FVEVB,200,call,150,1,3,2
4823,FVKEW,200,call,150,9,9,5
4824,FVKEW,50,email,50,1,3,2
4825,FVKEW,50,email,100,20,16,5
4826,DJFVD,50,email,100,20,16,2
4827,FVNIW,50,email,100,9,3,2
4828,FVEVB,50,email,100,1,16,2
4829,FVNIW,50,email,130,20,3,2
4830,FVKEW,100,email,50,20,9,7
4831,DNCIG,100,email,50,1,3,2
4832,DNCIG,100,email,100,1,3,5
4833,FVNIW,100,email,100,20,16,5
4834,FVEVB,100,email,100,20,16,7
4835,FVNIW,100,email,130,1,3,5
4836,DJFVD,130,email,130,9,9,2
4837,FVKEW,130,email,130,20,3,7
4838,FVKEW,130,email,130,20,16,2
4839,FVNIW,130,email,130,9,9,5
4840,DJFVD,130,email,130,20,3,2
4841,DNCIG,130,email,130,20,9,2
4842,FVEVB,150,email,50,9,3,2
4843,FVEVB,150,email,130,20,9,2
4844,DNCIG,150,email,130,20,16,2
4845,FVKEW,150,email,130,1,9,2
4846,DJFVD,150,email,100,1,9,2
4847,FVNIW,150,email,130,1,9,5
4848,DJFVD,170,email,170,1,9,7
4849,DNCIG,170,email,170,9,9,5
4850,FVEVB,170,email,150,20,3,2
4851,FVNIW,170,email,150,9,3,7
4852,DNCIG,170,email,150,20,16,2
4853,FVKEW,170,email,150,20,9,7
4854,DNCIG,200,email,200,9,9,5
4855,DJFVD,200,email,170,1,3,2
4856,FVNIW,200,email,150,1,3,5
4857,FVEVB,200,email,150,20,9,2
4858,DNCIG,200,email,150,9,9,7
4859,FVEVB,200,email,150,9,3,7
4860,FVEVB,50,agent,100,20,16,7
4861,FVNIW,50,agent,130,20,9,7
4862,FVKEW,50,agent,130,1,16,7
4863,DJFVD,50,agent,150,20,3,5
4864,FVNIW,50,agent,150,9,9,7
4865,DNCIG,50,agent,170,9,9,5
4866,FVKEW,100,agent,130,9,16,5
4867,DJFVD,100,agent,130,1,16,2
4868,FVNIW,100,agent,150,9,16,2
4869,FVKEW,100,agent,150,20,9,2
4870,DNCIG,100,agent,150,20,16,2
4871,FVNIW,100,agent,170,1,3,2
4872,FVNIW,130,agent,130,20,9,5
4873,DNCIG,130,agent,130,9,16,2
4874,FVKEW,130,agent,150,9,9,5
4875,DJFVD,130,agent,150,20,16,2
4876,DNCIG,130,agent,150,20,9,2
4877,DJFVD,130,agent,170,20,9,2
4878,DJFVD,150,agent,150,20,3,7
4879,FVNIW,150,agent,150,1,9,2
4880,DNCIG,150,agent,150,9,16,2
4881,DJFVD,150,agent,170,9,9,5
4882,DNCIG,150,agent,170,1,9,2
4883,FVEVB,150,agent,130,20,3,2
4884,FVNIW,170,agent,150,1,16,5
4885,FVEVB,170,agent,170,1,9,5
4886,DJFVD,170,agent,200,9,3,7
4887,FVEVB,170,agent,200,20,9,7
4888,FVEVB,170,agent,200,9,3,7
4889,DJFVD,170,agent,130,20,3,5
4890,DNCIG,200,agent,200,20,3,5
4891,DNCIG,200,agent,200,20,16,5
4892,FVEVB,200,agent,200,1,9,7
4893,FVNIW,200,agent,170,9,16,5
4894,FVNIW,200,agent,170,9,3,2
4895,DNCIG,200,agent,170,20,16,5
4896,FVKEW,50,tv,50,9,16,7
4897,DJFVD,50,tv,50,20,9,2
4898,DJFVD,50,tv,100,20,16,5
4899,FVKEW,50,tv,100,20,3,5
4900,DNCIG,50,tv,130,1,16,7
4901,FVNIW,50,tv,150,9,3,2
4902,FVKEW,100,tv,100,9,3,5
4903,FVNIW,100,tv,100,1,3,2
4904,DNCIG,100,tv,100,1,9,5
4905,DJFVD,100,tv,130,20,3,5
4906,FVEVB,100,tv,130,1,3,2
4907,FVKEW,100,tv,170,20,3,7
4908,FVEVB,130,tv,130,9,16,7
4909,FVKEW,130,tv,130,1,9,7
4910,DJFVD,130,tv,130,9,9,5
4911,FVKEW,130,tv,150,20,9,2
4912,FVNIW,130,tv,150,9,16,7
4913,FVKEW,130,tv,150,20,16,5
4914,FVEVB,150,tv,150,20,9,5
4915,DNCIG,150,tv,150,20,9,2
4916,FVEVB,150,tv,150,9,16,2
4917,DNCIG,150,tv,150,1,9,7
4918,DJFVD,150,tv,170,1,16,7
4919,FVKEW,150,tv,130,1,16,5
4920,FVNIW,170,tv,170,1,16,5
4921,FVNIW,170,tv,170,20,3,7
4922,FVNIW,170,tv,200,20,3,2
4923,FVNIW,170,tv,150,20,9,2
4924,DJFVD,170,tv,200,9,3,7
4925,FVEVB,170,tv,170,9,3,2
4926,DJFVD,200,tv,200,20,3,5
4927,FVEVB,200,tv,200,20,3,5
4928,FVEVB,200,tv,150,20,9,2
4929,FVNIW,200,tv,170,1,9,5
4930,DNCIG,200,tv,200,1,3,7
4931,FVNIW,200,tv,170,9,16,2
4932,FVKEW,50,no contact,50,1,3,5
4933,FVEVB,50,no contact,50,1,3,2
4934,FVEVB,50,no contact,50,1,16,7
4935,FVNIW,50,no contact,50,9,9,2
4936,FVNIW,50,no contact,50,20,9,5
4937,DNCIG,50,no contact,50,1,3,2
4938,DJFVD,100,no contact,100,20,9,7
4939,FVEVB,100,no contact,50,1,9,5
4940,FVKEW,100,no contact,100,9,16,5
4941,DNCIG,100,no contact,50,1,9,2
4942,FVKEW,100,no contact,130,9,9,7
4943,FVEVB,100,no contact,130,9,3,7
4944,DNCIG,130,no contact,130,20,3,7
4945,FVNIW,130,no contact,150,9,3,2
4946,DNCIG,130,no contact,130,1,3,2
4947,DJFVD,130,no contact,150,1,9,5
4948,DNCIG,130,no contact,100,20,9,7
4949,DJFVD,130,no contact,100,1,9,5
4950,DJFVD,150,no contact,130,9,16,2
4951,DNCIG,150,no contact,130,9,9,2
4952,DJFVD,150,no contact,150,9,9,2
4953,FVEVB,150,no contact,150,20,9,2
4954,DNCIG,150,no contact,170,9,3,5
4955,FVEVB,150,no contact,100,20,3,2
4956,DNCIG,170,no contact,150,1,3,7
4957,FVEVB,170,no contact,170,1,3,7
4958,FVEVB,170,no contact,200,1,3,7
4959,DNCIG,170,no contact,200,1,16,7
4960,FVEVB,170,no contact,200,20,16,2
4961,DNCIG,170,no contact,200,1,9,7
4962,FVNIW,200,no contact,200,20,3,7
4963,FVNIW,200,no contact,200,1,9,7
4964,FVEVB,200,no contact,200,1,9,5
4965,FVNIW,200,no contact,170,20,16,5
4966,DNCIG,200,no contact,200,1,3,5
4967,DNCIG,200,no contact,170,1,9,2
4968,FVNIW,50,mail,50,1,3,2
4969,FVNIW,50,mail,50,20,9,7
4970,DJFVD,50,mail,100,1,16,7
4971,DJFVD,50,mail,130,20,3,2
4972,FVNIW,50,mail,130,1,16,7
4973,FVEVB,50,mail,150,20,16,7
4974,FVKEW,100,mail,100,1,9,2
4975,FVKEW,100,mail,100,20,9,2
4976,DJFVD,100,mail,100,1,16,7
4977,DJFVD,100,mail,130,1,9,7
4978,FVEVB,100,mail,130,9,3,5
4979,FVEVB,100,mail,150,9,3,5
4980,DJFVD,130,mail,50,9,9,2
4981,FVEVB,130,mail,50,9,9,7
4982,FVNIW,130,mail,100,1,3,7
4983,DJFVD,130,mail,130,1,3,7
4984,FVEVB,130,mail,130,1,16,5
4985,DNCIG,130,mail,150,1,9,2
4986,DJFVD,150,mail,50,20,9,5
4987,DJFVD,150,mail,100,1,16,5
4988,FVNIW,150,mail,100,9,9,2
4989,DJFVD,150,mail,130,20,9,7
4990,DNCIG,150,mail,130,1,3,7
4991,DNCIG,150,mail,130,20,9,7
4992,FVEVB,170,mail,200,9,16,7
4993,FVKEW,170,mail,200,20,3,7
4994,FVKEW,170,mail,170,1,3,2
4995,DNCIG,170,mail,170,9,16,2
4996,DJFVD,170,mail,170,1,9,7
4997,DNCIG,170,mail,170,20,9,7
4998,FVKEW,200,mail,200,9,16,7
4999,FVEVB,200,mail,200,1,9,2
5000,FVNIW,200,mail,200,1,9,5
5001,DJFVD,200,mail,200,1,3,7
5002,FVEVB,200,mail,200,9,3,7
5003,DJFVD,200,mail,200,1,16,7
5004,FVKEW,50,call,100,9,3,2
5005,DNCIG,50,call,100,20,3,2
5006,FVEVB,50,call,100,9,9,5
5007,FVKEW,50,call,100,1,9,5
5008,DNCIG,50,call,100,9,3,7
5009,FVEVB,50,call,130,20,9,5
5010,FVKEW,100,call,50,1,9,2
5011,DNCIG,100,call,50,1,3,7
5012,FVEVB,100,call,50,1,3,7
5013,FVKEW,100,call,50,20,3,7
5014,DNCIG,100,call,100,1,3,5
5015,FVEVB,100,call,130,9,16,7
5016,FVNIW,130,call,50,20,3,5
5017,FVKEW,130,call,50,20,9,7
5018,FVKEW,130,call,50,9,3,7
5019,FVKEW,130,call,100,9,9,2
5020,DNCIG,130,call,100,9,9,2
5021,FVEVB,130,call,130,9,9,5
5022,FVNIW,150,call,50,1,3,2
5023,FVKEW,150,call,100,9,3,2
5024,DJFVD,150,call,100,9,3,2
5025,DJFVD,150,call,130,1,9,7
5026,DJFVD,150,call,130,1,3,2
5027,DNCIG,150,call,130,20,16,2
5028,DJFVD,170,call,150,1,16,7
5029,FVNIW,170,call,150,9,16,2
5030,FVEVB,170,call,150,20,16,5
5031,DJFVD,170,call,150,9,3,7
5032,DJFVD,170,call,130,20,3,7
5033,FVEVB,170,call,100,9,3,7
5034,FVKEW,200,call,170,1,16,2
5035,FVEVB,200,call,170,9,16,5
5036,DNCIG,200,call,170,20,3,7
5037,DNCIG,200,call,150,9,16,5
5038,FVEVB,200,call,150,1,3,2
5039,FVKEW,200,call,150,9,9,5
5040,FVKEW,50,email,50,1,3,2
5041,FVKEW,50,email,100,20,16,5
5042,DJFVD,50,email,100,20,16,2
5043,FVNIW,50,email,100,9,3,2
5044,FVEVB,50,email,100,1,16,2
5045,FVNIW,50,email,130,20,3,2
5046,FVKEW,100,email,50,20,9,7
5047,DNCIG,100,email,50,1,3,2
5048,DNCIG,100,email,100,1,3,5
5049,FVNIW,100,email,100,20,16,5
5050,FVEVB,100,email,100,20,16,7
5051,FVNIW,100,email,130,1,3,5
5052,DJFVD,130,email,130,9,9,2
5053,FVKEW,130,email,130,20,3,7
5054,FVKEW,130,email,130,20,16,2
5055,FVNIW,130,email,130,9,9,5
5056,DJFVD,130,email,130,20,3,2
5057,DNCIG,130,email,130,20,9,2
5058,FVEVB,150,email,50,9,3,2
5059,FVEVB,150,email,130,20,9,2
5060,DNCIG,150,email,130,20,16,2
5061,FVKEW,150,email,130,1,9,2
5062,DJFVD,150,email,100,1,9,2
5063,FVNIW,150,email,130,1,9,5
5064,DJFVD,170,email,170,1,9,7
5065,DNCIG,170,email,170,9,9,5
5066,FVEVB,170,email,150,20,3,2
5067,FVNIW,170,email,150,9,3,7
5068,DNCIG,170,email,150,20,16,2
5069,FVKEW,170,email,150,20,9,7
5070,DNCIG,200,email,200,9,9,5
5071,DJFVD,200,email,170,1,3,2
5072,FVNIW,200,email,150,1,3,5
5073,FVEVB,200,email,150,20,9,2
5074,DNCIG,200,email,150,9,9,7
5075,FVEVB,200,email,150,9,3,7
5076,FVEVB,50,agent,100,20,16,7
5077,FVNIW,50,agent,130,20,9,7
5078,FVKEW,50,agent,130,1,16,7
5079,DJFVD,50,agent,150,20,3,5
5080,FVNIW,50,agent,150,9,9,7
5081,DNCIG,50,agent,170,9,9,5
5082,FVKEW,100,agent,130,9,16,5
5083,DJFVD,100,agent,130,1,16,2
5084,FVNIW,100,agent,150,9,16,2
5085,FVKEW,100,agent,150,20,9,2
5086,DNCIG,100,agent,150,20,16,2
5087,FVNIW,100,agent,170,1,3,2
5088,FVNIW,130,agent,130,20,9,5
5089,DNCIG,130,agent,130,9,16,2
5090,FVKEW,130,agent,150,9,9,5
5091,DJFVD,130,agent,150,20,16,2
5092,DNCIG,130,agent,150,20,9,2
5093,DJFVD,130,agent,170,20,9,2
5094,DJFVD,150,agent,150,20,3,7
5095,FVNIW,150,agent,150,1,9,2
5096,DNCIG,150,agent,150,9,16,2
5097,DJFVD,150,agent,170,9,9,5
5098,DNCIG,150,agent,170,1,9,2
5099,FVEVB,150,agent,130,20,3,2
5100,FVNIW,170,agent,150,1,16,5
5101,FVEVB,170,agent,170,1,9,5
5102,DJFVD,170,agent,200,9,3,7
5103,FVEVB,170,agent,200,20,9,7
5104,FVEVB,170,agent,200,9,3,7
5105,DJFVD,170,agent,130,20,3,5
5106,DNCIG,200,agent,200,20,3,5
5107,DNCIG,200,agent,200,20,16,5
5108,FVEVB,200,agent,200,1,9,7
5109,FVNIW,200,agent,170,9,16,5
5110,FVNIW,200,agent,170,9,3,2
5111,DNCIG,200,agent,170,20,16,5
5112,FVKEW,50,tv,50,9,16,7
5113,DJFVD,50,tv,50,20,9,2
5114,DJFVD,50,tv,100,20,16,5
5115,FVKEW,50,tv,100,20,3,5
5116,DNCIG,50,tv,130,1,16,7
5117,FVNIW,50,tv,150,9,3,2
5118,FVKEW,100,tv,100,9,3,5
5119,FVNIW,100,tv,100,1,3,2
5120,DNCIG,100,tv,100,1,9,5
5121,DJFVD,100,tv,130,20,3,5
5122,FVEVB,100,tv,130,1,3,2
5123,FVKEW,100,tv,170,20,3,7
5124,FVEVB,130,tv,130,9,16,7
5125,FVKEW,130,tv,130,1,9,7
5126,DJFVD,130,tv,130,9,9,5
5127,FVKEW,130,tv,150,20,9,2
5128,FVNIW,130,tv,150,9,16,7
5129,FVKEW,130,tv,150,20,16,5
5130,FVEVB,150,tv,150,20,9,5
5131,DNCIG,150,tv,150,20,9,2
5132,FVEVB,150,tv,150,9,16,2
5133,DNCIG,150,tv,150,1,9,7
5134,DJFVD,150,tv,170,1,16,7
5135,FVKEW,150,tv,130,1,16,5
5136,FVNIW,170,tv,170,1,16,5
5137,FVNIW,170,tv,170,20,3,7
5138,FVNIW,170,tv,200,20,3,2
5139,FVNIW,170,tv,150,20,9,2
5140,DJFVD,170,tv,200,9,3,7
5141,FVEVB,170,tv,170,9,3,2
5142,DJFVD,200,tv,200,20,3,5
5143,FVEVB,200,tv,200,20,3,5
5144,FVEVB,200,tv,150,20,9,2
5145,FVNIW,200,tv,170,1,9,5
5146,DNCIG,200,tv,200,1,3,7
5147,FVNIW,200,tv,170,9,16,2
5148,FVKEW,50,no contact,50,1,3,5
5149,FVEVB,50,no contact,50,1,3,2
5150,FVEVB,50,no contact,50,1,16,7
5151,FVNIW,50,no contact,50,9,9,2
5152,FVNIW,50,no contact,50,20,9,5
5153,DNCIG,50,no contact,50,1,3,2
5154,DJFVD,100,no contact,100,20,9,7
5155,FVEVB,100,no contact,50,1,9,5
5156,FVKEW,100,no contact,100,9,16,5
5157,DNCIG,100,no contact,50,1,9,2
5158,FVKEW,100,no contact,130,9,9,7
5159,FVEVB,100,no contact,130,9,3,7
5160,DNCIG,130,no contact,130,20,3,7
5161,FVNIW,130,no contact,150,9,3,2
5162,DNCIG,130,no contact,130,1,3,2
5163,DJFVD,130,no contact,150,1,9,5
5164,DNCIG,130,no contact,100,20,9,7
5165,DJFVD,130,no contact,100,1,9,5
5166,DJFVD,150,no contact,130,9,16,2
5167,DNCIG,150,no contact,130,9,9,2
5168,DJFVD,150,no contact,150,9,9,2
5169,FVEVB,150,no contact,150,20,9,2
5170,DNCIG,150,no contact,170,9,3,5
5171,FVEVB,150,no contact,100,20,3,2
5172,DNCIG,170,no contact,150,1,3,7
5173,FVEVB,170,no contact,170,1,3,7
5174,FVEVB,170,no contact,200,1,3,7
5175,DNCIG,170,no contact,200,1,16,7
5176,FVEVB,170,no contact,200,20,16,2
5177,DNCIG,170,no contact,200,1,9,7
5178,FVNIW,200,no contact,200,20,3,7
5179,FVNIW,200,no contact,200,1,9,7
5180,FVEVB,200,no contact,200,1,9,5
5181,FVNIW,200,no contact,170,20,16,5
5182,DNCIG,200,no contact,200,1,3,5
5183,DNCIG,200,no contact,170,1,9,2
5184,FVNIW,50,mail,50,1,3,2
5185,FVNIW,50,mail,50,20,9,7
5186,DJFVD,50,mail,100,1,16,7
5187,DJFVD,50,mail,130,20,3,2
5188,FVNIW,50,mail,130,1,16,7
5189,FVEVB,50,mail,150,20,16,7
5190,FVKEW,100,mail,100,1,9,2
5191,FVKEW,100,mail,100,20,9,2
5192,DJFVD,100,mail,100,1,16,7
5193,DJFVD,100,mail,130,1,9,7
5194,FVEVB,100,mail,130,9,3,5
5195,FVEVB,100,mail,150,9,3,5
5196,DJFVD,130,mail,50,9,9,2
5197,FVEVB,130,mail,50,9,9,7
5198,FVNIW,130,mail,100,1,3,7
5199,DJFVD,130,mail,130,1,3,7
5200,FVEVB,130,mail,130,1,16,5
5201,DNCIG,130,mail,150,1,9,2
5202,DJFVD,150,mail,50,20,9,5
5203,DJFVD,150,mail,100,1,16,5
5204,FVNIW,150,mail,100,9,9,2
5205,DJFVD,150,mail,130,20,9,7
5206,DNCIG,150,mail,130,1,3,7
5207,DNCIG,150,mail,130,20,9,7
5208,FVEVB,170,mail,200,9,16,7
5209,FVKEW,170,mail,200,20,3,7
5210,FVKEW,170,mail,170,1,3,2
5211,DNCIG,170,mail,170,9,16,2
5212,DJFVD,170,mail,170,1,9,7
5213,DNCIG,170,mail,170,20,9,7
5214,FVKEW,200,mail,200,9,16,7
